CustomerID,Recency,Frequency,Monetary,Cluster,Segment
18173,86,4,439.20000000000005,4,High-Value Loyal Shoppers
18174,7,1,104.0,1,Occasional Shoppers
18176,358,1,15.299999999999999,0,Frequent Shoppers
18177,31,6,93.8,3,Regular Shoppers
18178,128,4,59.300000000000004,1,Occasional Shoppers
18179,9,6,299.7,3,Regular Shoppers
18180,4,6,106.04,3,Regular Shoppers
18181,24,1,4.95,1,Occasional Shoppers
18183,227,2,29.95,0,Frequent Shoppers
18184,15,1,49.8,1,Occasional Shoppers
18185,249,1,11.7,0,Frequent Shoppers
18188,15,3,65.1,1,Occasional Shoppers
18189,77,2,31.5,1,Occasional Shoppers
18190,192,2,33.6,0,Frequent Shoppers
18191,261,1,30.599999999999998,0,Frequent Shoppers
18192,71,1,16.5,1,Occasional Shoppers
18193,165,1,19.9,0,Frequent Shoppers
18194,82,1,208.79999999999998,1,Occasional Shoppers
18196,95,2,5.0,1,Occasional Shoppers
18200,106,1,5.95,1,Occasional Shoppers
18202,199,3,71.6,0,Frequent Shoppers
18203,157,1,4.95,0,Frequent Shoppers
18204,71,3,21.25,1,Occasional Shoppers
18205,36,2,27.75,1,Occasional Shoppers
18209,28,1,17.85,1,Occasional Shoppers
18210,1,6,126.34,3,Regular Shoppers
18211,25,5,80.0,3,Regular Shoppers
18212,326,1,19.9,0,Frequent Shoppers
18213,236,1,15.0,0,Frequent Shoppers
18215,89,1,23.6,1,Occasional Shoppers
18216,31,1,17.0,1,Occasional Shoppers
18217,29,2,49.8,1,Occasional Shoppers
18218,211,2,160.6,0,Frequent Shoppers
18219,2,10,198.25,4,High-Value Loyal Shoppers
18220,226,1,152.64000000000001,0,Frequent Shoppers
18221,22,5,76.2,3,Regular Shoppers
18222,92,1,40.56,1,Occasional Shoppers
18223,4,14,449.77,4,High-Value Loyal Shoppers
18224,263,1,10.2,0,Frequent Shoppers
18225,3,12,295.11,4,High-Value Loyal Shoppers
18226,44,11,231.42000000000002,4,High-Value Loyal Shoppers
18227,217,1,15.0,0,Frequent Shoppers
18228,56,2,50.28,1,Occasional Shoppers
18230,9,7,279.72,3,Regular Shoppers
18231,192,5,80.4,0,Frequent Shoppers
18232,81,4,63.300000000000004,1,Occasional Shoppers
18233,325,1,440.0,0,Frequent Shoppers
18235,71,3,38.28,1,Occasional Shoppers
18236,29,6,139.65,3,Regular Shoppers
18237,2,5,84.44999999999999,3,Regular Shoppers
18239,218,5,111.00000000000001,0,Frequent Shoppers
18240,46,1,297.0,3,Regular Shoppers
18241,9,17,368.19,4,High-Value Loyal Shoppers
18242,72,4,270.6,3,Regular Shoppers
18245,7,7,132.86,3,Regular Shoppers
18246,23,2,407.4,3,Regular Shoppers
18248,122,2,48.45,1,Occasional Shoppers
18249,17,1,14.22,1,Occasional Shoppers
18250,310,1,14.850000000000001,0,Frequent Shoppers
18251,87,1,252.0,3,Regular Shoppers
18252,50,2,21.25,1,Occasional Shoppers
18255,89,1,30.0,1,Occasional Shoppers
18257,39,8,153.43,3,Regular Shoppers
18259,24,3,88.20000000000002,1,Occasional Shoppers
18260,172,6,150.57,3,Regular Shoppers
18261,43,2,36.8,1,Occasional Shoppers
18262,140,1,2.88,1,Occasional Shoppers
18263,25,3,65.75999999999999,1,Occasional Shoppers
18265,72,2,42.8,1,Occasional Shoppers
18268,134,1,25.5,1,Occasional Shoppers
18269,366,1,18.6,0,Frequent Shoppers
18270,38,2,53.0,1,Occasional Shoppers
18272,2,6,78.32,3,Regular Shoppers
18273,2,3,204.0,3,Regular Shoppers
18276,43,1,99.0,1,Occasional Shoppers
18277,58,1,17.85,1,Occasional Shoppers
18278,73,1,17.0,1,Occasional Shoppers
18280,277,1,23.700000000000003,0,Frequent Shoppers
18281,180,1,5.04,0,Frequent Shoppers
18282,7,2,38.25,1,Occasional Shoppers
18283,3,16,66.75,4,High-Value Loyal Shoppers
18287,42,3,80.4,1,Occasional Shoppers
